Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45
2009,46.78646,31.30497,36.30921,1.79651,7.94151,-4.54504,-13.12453,5.32834,5.15733,7.00597,-3.80128,4.4607,15.94267,2570.43265,1942.87797,1315.1851,1200.11041,862.19512,608.16023,830.80792,653.3421,494.53735,292.1641,333.08205,56.02122,-473.48624,332.68847,26.211,73.9503,-4.64258,-11.29665,143.44064,-15.16881,-73.21713,34.65482,-16.9912,-414.46859,-116.89265,10.15742,187.50486,-200.96451,38.83025,-19.65628,57.0413,-5.19669
2003,48.83038,11.93861,16.6608,-6.67749,-28.44602,-18.4313,2.65644,0.94475,6.0145,3.38173,-2.62578,0.30921,25.47128,2117.48867,2299.2041,1073.88023,602.00837,644.2821,355.94267,432.04003,293.69315,228.71316,218.56792,175.85533,2.54518,450.02882,43.69432,-72.48575,27.12612,91.66335,-52.41857,-7.56294,-5.40531,-47.38779,-8.74177,-15.12225,-6.66326,-224.61567,-274.66509,13.81022,53.56975,22.30477,-64.83192,-23.06129,-8.92714
1988,44.47478,28.13341,34.91637,4.33884,-23.45505,-7.58498,-7.53145,-3.97199,10.54366,-2.62007,2.67217,5.60991,8.71211,776.99189,731.79225,625.33615,424.377,520.40969,264.92171,274.11557,197.71386999999999,218.32188,185.56646,229.66835,28.14539,-141.98556,-166.68137,37.36967,77.52347,-1.30345,49.37377,15.13919,17.7602,-67.92502,-6.40598,5.59026,4.45121,-115.39321,-166.48404,-25.23976,89.3277,23.34407,-25.57654,1.8923,-0.11225
1995,48.83055,34.54945,49.31214,23.81448,-9.70402,-18.20473,21.52489,1.50563,29.39048,13.62783,-0.28657,9.30722,18.54594,1350.55264,624.06595,403.3454,729.97935,468.5134,238.24741,163.63633,222.97494,163.49035,130.51286,332.75416,49.82714,-138.99488,-17.80764,-28.6307,-35.23203,56.66878,56.07745,-1.13456,13.40737,12.29913,60.15715,25.79928,-91.39013,-162.71381,-65.9293,-69.38567,37.65384,-11.77695,-18.42413,-21.11218,-19.71363
2008,48.52662,26.25525,15.86251,-9.12134,13.07599,-12.23216,4.74283,4.83876,4.14351,6.05336,-6.3035,-3.3547,32.39595,1240.44459,1478.67416,1417.85209,739.28468,565.27419,718.23185,433.99469,382.41716,254.72237,240.29733,387.87845,25.57826,200.05359,121.33979,21.64897,-93.27623,-9.4349,113.5932,58.30324,23.26878,-3.92946,24.45515,60.35605,149.66397,447.43041,-145.48552,136.57691,-88.73684,123.61559,-55.37439,34.2476,-4.56963
1998,50.40751,85.78502,-14.40006,-5.16547,-4.40123,-22.09878,2.05872,-0.60613,5.71672,2.46993,3.36875,6.79985,13.73148,1066.70453,1994.83501,722.15979,359.56281,332.21819,486.05367,272.37373,221.13017,178.94101,140.2256,231.49351,4.36618,-442.14502,247.62336,49.59288,-2.94987,-5.77975,-15.08124,34.75663,5.77229,-24.91068,3.72998,20.40468,-254.53498,-20.1624,-53.95828,98.64592,18.31645,-12.82014,-50.97681,18.97189,5.69492
1996,48.36327,3.05478,13.24151,-2.56442,5.42461,-0.35245,-15.80343,-7.06588,-3.8647,-6.27934,-0.95632,6.2056,26.14051,1712.14137,1028.50959,1349.92263,878.95107,715.21544,466.85437,431.99424,386.70201,311.74395,228.61336,282.15023,60.25346,-247.43369,-208.20609,-37.47518,-29.09319,110.00527,36.79052,31.27175,-17.71409,11.2031,29.69693,17.20324,-143.73493,82.16884,-182.87106,-73.98916,18.08322,25.2517,-62.01931,5.2932,-27.56449
2006,42.48909,-3.87328,-33.5396,-10.206,5.60869,-5.05989,-0.76191,-7.09535,7.67995,5.92753,-5.6529,-5.04673,63.75361,2827.09999,2206.07226,2456.10047,1088.7227,1434.80463,753.34322,1023.17332,400.45514,523.90301,466.25843,336.50343,20.63388,198.76676,-0.30419,149.37729,57.39847,137.80256,-44.99476,-0.06444,-78.11996,21.24727,-32.71193,84.94751,82.65479,24.96926,-409.58697,96.15861,-80.5707,34.56689,-142.59315,31.45424,-11.74194
2007,44.65231,-59.17791,4.75007,16.82132,-16.7862,-19.06982,22.16319,-14.81711,15.78071,2.3257,3.47245,-4.04897,26.29495,3442.30151,1699.40584,1021.42763,959.88198,886.44066,616.64782,586.73302,722.99525,447.10058,322.1544,526.16865,114.17118,-122.25525,-146.05951,-32.40926,184.7567,-16.93349,24.94708,-12.66316,34.62908,12.09432,28.82596,32.47622,-429.08162,-273.54044,-115.86942,-257.48511,-7.79816,-137.49856,-81.50651,22.74185,75.88495
2007,43.85877,-36.50756,13.24398,-9.25873,29.62388,-20.70193,4.31054,-9.14392,7.42842,-4.52706,-2.5035,-12.11135,52.98777,1946.59507,1938.1115,701.26724,1326.60082,389.56372,499.56914,361.96006,330.60066,279.31808,124.07564,179.4233,26.10147,-151.51444,468.03288,187.52479,-159.69395,16.47563,4.55518,-11.2577,-18.88591,-29.46016,15.02286,-109.11851,-51.86828,520.54726,-98.80803,150.39259,-79.84453,111.93988,-0.32397,17.03072,5.7848
1993,39.62755,-80.74846,51.42102,-9.18676,3.95265,-2.87341,-39.49288,-7.5623,16.13546,-0.04441,2.82087,5.14091,17.83414,2253.73795,1933.86733,1600.77929,1484.81801,762.28,1151.55324,338.29966,521.11589,225.36448,234.36946,308.75575,16.93294,110.54326,93.13734,41.3526,-48.98947,136.87963,127.34744,14.13809,96.37967,-15.46608,22.9122,98.78018,-302.33422,161.82046,-501.21804,759.71979,44.77388,185.82151,-49.39978,-17.32915,14.45968
1991,43.11629,-3.68942,7.70738,-12.96799,-34.5195,-12.70104,-20.86123,-1.0864,0.31759,2.59464,1.25256,-4.47677,25.41933,1708.16742,905.83355,669.09079,1036.85581,460,535.27214,240.52542,358.36273,158.69886,156.69313,259.59386,118.32795,141.76832,22.01725,-100.07175,-75.22898,-54.38386,20.16617,27.15602,17.0304,-5.09473,44.28428,83.23288,68.81493,220.51283,-154.58537,299.21002,-6.93216,65.01602,-29.33599,-16.6159,-27.62006
2009,42.44603,16.07099,-30.09408,19.96525,10.03749,-3.67614,0.32232,1.51613,3.6345,2.64397,1.1387100000000001,-3.17959,15.81904,1767.59453,2412.8374,2068.74958,1298.8209,1573.04074,840.99434,598.45945,382.14385,370.91961,437.50689,370.67914,-9.913,70.93581,-43.21702,-417.13829,18.07284,202.3705,213.35218,14.9378,20.41128,48.15082,-9.58964,63.4242,-18.55928,878.88406,151.55458,-310.81567,206.48785,38.89779,-51.53733,54.02325,-19.34301
1993,39.89669,21.3455,20.38811,-8.58443,25.06558,5.14472,-18.31844,7.27131,10.70476,5.63112,-4.57055,11.30034,17.39091,2227.20732,1156.04999,1649.94263,886.05833,777.77689,404.30999,802.85309,385.87763,527.27616,375.73147,209.97384,54.6672,-330.53722,-34.44032,46.75487,64.63011,-5.73085,-70.00099,120.61015,-96.63747,-145.07865,-56.94721,-7.431,-154.10989,167.27295,-333.03514,55.92703,47.92275,44.72931,-98.39635,29.72342,54.69729
1989,50.40672,26.16945,49.44572,7.51347,-18.89825,-23.75211,4.82842,-2.37495,4.63609,-1.25037,3.69779,0.54174,4.86718,660.70473,817.53763,492.04048,737.31784,319.26649,421.23076,256.6439,231.04561,146.33938,126.11563,194.93166,9.57458,-6.06908,71.5074,68.81877,51.00399,-2.98156,2.3309,0.23071,35.56801,-16.89619,20.03319,-22.61551,-10.37768,272.00329,-128.03848,-119.703,15.27699,49.49694,-26.69429,15.74469,-0.19105
2004,47.3281,62.46382,-22.15309,-12.56111,-37.91851,-15.35568,1.89323,2.29755,-2.03413,-1.41157,-5.37409,0.27083,30.02721,1919.69449,2700.0893,1554.07548,482.734,988.1292,389.72143,479.94573,238.59736,303.11156,226.67174,164.47137,138.70238,585.46564,-441.91011,-110.21023,58.63945,17.2066,-96.56964,32.24708,-9.53865,19.19214,-26.58388,207.09368,-228.36965,-145.51419,-190.64476,-39.75574,165.9233,38.06536,-73.84069,-19.88626,-41.57585
2004,50.25029,9.59774,5.40289,-5.88088,-0.99589,-22.01997,-5.41384,-8.50071,3.25782,1.68447,1.60717,0.93639,37.43082,1621.86419,1565.37244,951.91478,709.95789,459.49355,346.21105,367.53756,379.27055,239.26589,152.44096,232.53574,127.51835,433.66097,77.95392,-11.1689,67.90102,0.7184,27.76157,-13.65263,15.05987,-10.49484,-6.61483,85.29504,271.17447,-443.96707,-148.91901,-73.86492,6.96475,25.16498,-77.72917,2.80462,-6.72065
2007,47.54636,-19.84155,-1.58041,-8.20926,-6.08708,-1.66646,-5.94969,-0.3945,6.44164,-12.38255,-3.96317,-2.13751,17.15081,1266.60679,1127.1553,916.33634,512.08678,740.61406,434.86811,388.02199,216.54714,332.32452,157.86931,171.55007,23.33433,-184.48671,-259.44238,-115.09976,79.23869,69.42521,2.76121,81.08947,-76.80566,-53.75319,-2.39381,87.6184,-235.07754,180.73393,-320.22892,73.32159,231.80453,26.11833,-109.41199,16.90953,11.46759
2009,33.05516,20.7395,18.2029,4.16708,0.67909,53.65111,-31.88041,16.98631,-46.76066,14.40762,-12.45017,14.62035,66.42914,4132.37776,3168.86664,10693.60746,1026.2889,3282.66424,1375.60857,3241.85114,884.27436,1619.84666,1585.91948,396.71696,-67.89605,-1074.74851,-2840.6512,-737.00121,601.37565,984.08469,-1146.71591,181.45112,-236.46123,368.88415,-201.07053,90.04496,-421.57432,620.18258,-2557.50681,659.963,-613.65437,-167.96623,-896.00841,-76.79297,-14.73589
2002,49.46082,27.08328,-9.88629,-8.86873,-16.57101,-5.15213,-7.49362,-2.57093,6.42716,7.89525,-5.36963,2.02611,18.55843,2109.43148,1019.82775,860.61613,534.33348,719.277,573.69724,576.32015,262.51348,363.30807,196.18586,182.7687,124.64529,-101.0631,214.85239,-41.28612,-44.50264,-19.60474,-29.51252,44.52596,-19.00057,-36.0251,14.47417,54.81203,-59.70545,45.73728,-131.07837,281.32342,-34.7962,102.97597,-117.96477,18.03472,21.03638
2004,41.48322,11.22702,57.29572,5.63517,-3.3082,-24.22715,9.95778,-3.17229,-2.97866,-2.2985,2.06718,-1.31638,110.89422,1895.96956,831.60538,726.62334,892.43322,292.26119,656.6871,260.38978,459.93737,238.10262,103.83505,626.15019,227.19212,265.75456,11.57799,38.40874,-26.19679,-17.49433,74.65967,25.44233,114.96813,-52.41358,101.54661,55.75021,217.07876,70.11679,-240.55792,-31.78942,-86.29921,24.56768,-39.54132,-46.83922,-144.60893
2005,34.8092,-84.75327,-23.55638,-28.84602,-22.57651,15.57679,-54.29357,4.15052,-1.7282,9.45785,-1.09851,24.5545,40.31736,3116.01926,2835.37492,2569.91278,1579.60418,1450.71661,766.95015,959.06619,909.82065,604.6089,474.21382,278.2072,36.03732,-137.18742,105.09844,-80.2914,76.2476,278.70351,-92.98058,105.04289,143.63144,-86.13156,-42.79496,237.77032,-123.19867,-66.46068,-98.38071,599.16047,100.95374,86.47804,-73.17262,-91.71957,91.96945
2007,48.22767,-23.09836,44.68456,1.13463,0.66711,-15.11198,5.90472,-4.88958,4.73471,1.32016,-1.8399,0.44352,37.2968,2457.24715,981.58248,788.81428,665.1722,435.21584,495.8673,302.75477,216.44651,244.17356,158.01705,185.19303,194.6491,-309.31778,76.35129,-21.31393,56.2381,-15.69083,-4.91559,34.73266,-8.62714,-45.71956,10.84715,5.64302,-399.4624,88.04382,-61.46368,-61.28778,-12.56439,-4.78324,-64.33899,11.1926,-3.34116
1996,38.36892,-68.3511,-23.48011,14.5488,-13.61934,5.6659,11.8276,-7.1704,0.26769,-5.27824,-1.97865,0.85607,19.07545,1553.51733,647.49307,1164.21154,317.99281,1171.80818,271.7466,278.69471,218.91798,259.64702,266.94,168.30408,57.20361,324.04206,-58.54402,136.84058,202.11312,239.70056,27.0827,69.81545,-49.25694,80.29616,31.2864,55.75966,406.55812,-26.55333,6.81601,41.97223,18.2276,79.12452,-45.53393,-73.55067,11.62697
2007,49.129,17.10084,46.31829,7.47059,-40.84298,-17.80527,-3.51436,-2.47876,6.82017,1.43142,3.2031,-4.39992,53.15394,2494.04982,2096.38703,1218.06885,888.37847,590.35592,679.10093,385.15411,305.49004,215.06104,192.97119,194.09542,104.57505,890.88304,-345.07823,-32.7382,37.92126,-10.74855,28.61719,-21.91124,12.69997,-38.64284,-5.09857,23.49337,-353.54136,318.47171,-203.24513,-163.94486,42.4779,78.69984,-48.6901,12.87143,-25.91384
1958,51.16828,53.61322,36.41101,-4.55704,-11.30381,-18.64762,-2.03288,4.21,-1.11435,1.3702,-0.17074,2.34665,11.9199,949.87219,1567.59743,497.27486,740.79532,308.92832,303.72364,230.80524,251.4909,188.40752,138.93447,189.05355,32.97708,-288.83186,317.27669,-45.48289,-90.37893,41.34104,-22.87573,15.29457,30.87011,-22.62366,3.72625,-28.79015,-200.32044,-356.89788,-22.61184,-110.80353,-17.31743,-27.50605,-28.67773,-1.45002,13.53938
2006,50.70248,8.4182,67.5264,8.08691,-69.37001,-3.6469,6.44098,-1.74328,12.59332,3.86114,-3.12065,-4.16883,20.17147,1199.79148,1011.03967,1340.36369,591.74619,661.93697,408.38664,293.04273,388.62762,209.53904,228.56247,226.80012,64.45408,-159.17014,-305.03595,17.77593,-78.9026,74.90458,-26.74214,-22.08392,70.40681,-0.80063,4.46324,45.59924,-80.04717,-36.16219,-389.41086,-41.55201,-16.97384,80.48208,-74.96355,9.32847,29.1085
2002,44.27467,61.05612,55.30269,2.94544,-23.60624,-14.60496,3.29433,0.04543,-5.34711,-2.27698,-5.19793,-10.07081,121.39184,983.2406,1727.5961,1403.11105,1002.15819,464.61493,495.50413,262.80676,220.22816,256.29878,172.73461,87.61331,-39.73403,-284.74154,564.38033,-22.26796,-161.77437,16.7793,-12.06521,37.92239,31.44026,-1.4146,3.97066,-179.4358,95.36579,-186.22027,-35.65107,-6.70254,36.73654,-13.01293,-19.53387,-14.82078,-23.72473
1973,46.84305,-8.63082,42.8426,-5.68446,0.59713,-2.82387,-10.29882,-13.67646,11.06096,-5.69164,0.16059,11.3664,11.68881,2218.3516,1182.62201,1796.3587,536.3879,640.12129,574.11353,641.44731,450.48581,385.44533,346.86854,321.75952,6.86554,-93.28187,-114.16422,-17.45589,-26.13101,81.97241,-25.13237,129.80184,-16.7319,-58.32698,18.21613,24.57628,21.57239,76.2167,-415.0187,131.02698,-14.51707,104.57429,-160.61557,3.46562,4.90912
2003,51.22599,52.62465,20.34001,-1.91267,-24.63275,-17.18608,1.40401,4.62483,4.5708,4.84901,-0.08431,-2.98675,11.56345,1166.97287,1015.34419,914.0895,825.55238,675.70632,298.08507,334.25335,246.63186,231.0663,258.94261,226.1055,47.76999,144.2499,-190.5904,46.48427,61.29322,77.97792,-42.40499,27.25635,-17.45662,-10.30927,15.21692,39.06674,-174.41976,139.70571,-296.58101,-87.60044,-3.14208,44.47063,-53.9191,1.64883,-11.86123
2003,47.23156,7.64336,27.82143,7.50556,0.2769,1.41183,-3.60201,4.55721,6.58428,5.15748,-3.29672,-6.94794,22.82123,1398.20506,2081.22678,1347.59921,1431.10771,1061.16212,682.27897,436.66746,415.64873,293.62858,373.74062,350.6614,29.1678,415.59897,-228.7562,149.27216,45.49568,121.98339,37.50718,-0.65452,7.78323,12.18819,-20.90231,101.09922,-142.34243,-78.79722,-442.06178,-272.01612,21.95605,66.94072,-78.56357,31.4558,-1.80617
1993,47.06306,42.09076,11.6518,2.47607,-44.95664,-26.08152,23.64294,-4.22922,8.75673,6.6694,-1.99891,-5.58198,48.08044,1111.64612,1405.34854,675.86,436.1815,447.34106,299.17031,337.59227,248.19386,247.98317,153.45071,229.09689,7.21556,-133.23058,199.38342,-9.20086,24.53424,30.09502,1.88805,13.01726,-3.39918,-22.75056,32.49015,122.77288,-125.37953,-73.1187,-58.34836,27.03616,2.96074,63.44544,-67.3508,8.64363,-0.61422
2007,37.96665,-24.13758,-56.96074,5.61006,-38.08499,-19.97976,19.51956,-0.2671,-8.73005,-1.18658,7.25261,23.14114,44.0633,6284.62531,3296.7772,2007.22767,2123.21451,1096.26706,391.10405,811.65745,215.60717,339.03485,284.11128,276.3582,318.42004,-2049.8548,18.80755,239.5096,-32.7679,-24.50869,97.54633,105.98581,-93.72134,121.13238,21.30004,-169.32789,-5.16541,716.84162,114.64195,129.26406,-134.93626,38.26834,-118.29741,-29.56649,41.91601
1972,35.94611,-17.42661,0.76911,-26.86323,17.53447,-13.07335,-8.38507,-2.61637,18.08566,4.69046,-5.27031,15.20042,101.66165,5808.67488,3162.89191,1956.87617,1542.14937,806.52982,848.36738,602.51776,749.18887,334.56224,282.16732,396.79921,273.4481,1381.1949,747.57679,-65.04809,-162.96338,85.53908,64.35036,15.1866,31.27145,-4.34484,5.56302,271.36971,363.1384,-244.36013,-277.26605,257.37213,-119.89923,85.94308,-118.049,-6.19509,39.81738
2005,44.56339,-39.127,36.3346,2.07935,-47.16688,-21.25294,14.67307,2.01132,15.60875,8.06051,0.11691,4.20754,35.01888,5876.56238,2042.14829,663.23146,1474.83134,277.2031,473.09791,264.4382,535.5045,156.73423,116.99174,621.58252,-105.18938,1673.86984,406.77859,108.46123,-190.49406,-91.20837,91.35634,-104.72792,62.43034,-8.3015,102.73472,-115.38065,-110.08271,3.30723,-0.50736,399.54073,-58.00422,-240.40711,-13.4086,12.45589,23.07313
1999,27.4989,-66.68632,62.6054,18.61642,-3.43362,-10.33335,-1.79855,2.76578,-3.67992,4.9577,3.0053,-2.52427,27.24867,1858.5774,273.11114,1098.48029,385.92273,442.12981,252.37436,251.63405,330.24933,172.72851,115.78812,124.27975,-83.83191,-158.12026,98.13251,35.73294,37.68791,39.20174,-46.6765,-65.60542,-44.85381,-12.23999,55.17481,41.91387,-59.77573,-97.26412,38.38763,8.6078,-67.716,-131.18864,-41.97657,-4.25405,-42.6139
2009,53.22632,38.99155,29.99279,-11.74446,-24.90701,-28.32617,0.09791,-0.05552,4.92297,7.33178,-2.05015,-7.29432,1.84211,164.8388,334.21937,562.44841,403.9046,411.03551,206.63548,150.0621,202.66226,118.83867,108.34614,123.97424,-4.95234,-11.95025,-66.88857,24.57713,1.44832,35.96813,-39.03669,21.33899,28.13204,6.35647,16.11021,10.28717,-43.8014,-45.22152,-241.04581,44.78321,-13.21763,22.96995,-41.5831,-22.41684,-14.78803
1998,42.12457,30.82251,-7.75991,-12.48277,-19.79709,-8.41976,-9.2833,-2.1979,22.36822,5.6761,-3.36512,6.69648,27.73485,1177.54837,977.58367,675.07915,498.458,629.39041,429.02041,374.32233,158.4079,210.08143,145.81969,163.64171,-51.11279,-394.85279,134.85539,23.30936,59.01743,42.41415,1.75116,-1.44011,-36.44175,-19.7203,-0.5774,60.78185,-139.22032,60.33447,-68.17494,86.30143,107.57629,31.89633,-10.0617,16.30083,0.80441
2004,52.00381,38.00371,-10.09402,-15.67063,-12.49894,-20.17921,0.07577,0.74738,1.1391,-0.33102,1.03363,5.92223,12.59019,1144.91754,718.78876,555.80837,497.3832,546.13605,398.12934,287.53755,161.229,224.1747,172.471,169.51901,22.35218,-291.04243,-75.28555,-3.55863,-4.79533,22.08769,5.27062,54.72195,-18.66888,3.74906,11.21641,18.14942,-334.31367,70.7915,-104.49819,78.35166,15.66639,56.14829,3.31004,15.59295,17.22669
2008,44.15713,-30.26683,25.13164,-13.5893,-6.44774,-19.84626,3.66836,4.52293,9.94933,4.85884,-3.07167,4.99802,27.24981,1518.48476,519.63382,733.76907,266.03936,309.46453,276.13434,170.57568,194.64709,130.79254,108.46534,128.90858,130.74747,180.71573,-121.3793,-21.93634,-36.76584,23.49976,17.69978,-9.23383,18.39915,21.91344,-2.09094,26.45325,-113.74658,-24.92696,-102.06244,19.96062,-18.85291,-35.20601,-19.36109,0.86646,4.27129
2004,27.28296,-79.55925,-3.53189,-28.14439,40.94198,-33.31009,-6.2001,2.88036,-9.74022,0.64143,0.23003,3.65962,88.76798,4399.37178,3867.47044,982.99443,4210.11686,235.28485,1114.33074,307.41294,545.59316,188.45812,136.70093,685.3823,-314.91506,-1205.43889,1223.85536,-311.76574,-405.68403,-97.14104,35.25975,-64.38415,119.94267,-53.14097,95.22266,244.54343,-662.58694,-441.81514,-36.94501,-676.34319,-33.67497,-180.70375,-73.26414,-54.63781,-80.12088
2008,44.62982,-5.92331,-2.1717,-3.3141,11.50857,-24.80647,-11.88831,-9.30761,8.4359,-1.51489,2.39654,-4.49057,103.63775,7593.96905,1912.62408,1058.19149,1509.04927,592.02489,500.41353,572.33737,337.03388,279.90484,198.83771,259.20093,440.58641,-184.33406,68.13072,143.74855,-6.22087,-52.02135,10.32006,-24.26234,-5.94851,-65.69655,29.9924,-78.18371,324.04414,262.03653,-229.98186,-195.20614,17.67942,5.83932,-29.57774,7.22229,-2.17435
1992,40.35299,-77.05703,-10.11603,-5.86357,2.32407,-11.65679,-0.33913,-12.23396,-5.78892,-7.81353,5.78203,12.16364,22.904419999999998,2161.86163,1485.78745,1264.71588,571.81358,1015.87383,562.83879,511.39584,345.38485,285.51088,173.50752,305.2912,42.26295,-407.6503,113.19898,-37.17793,68.31053,-47.23327,25.62443,-46.41958,17.96761,-0.99944,-2.23848,77.96448,-3.31009,-120.77276,-114.46302,-1.5522,-167.77163,-83.5348,-82.92435,-3.67759,22.65827
1998,42.41255,83.06287,-22.54827,10.91846,-1.45231,-12.76504,0.92884,22.58835,7.36766,18.49167,2.39843,5.65312,17.68389,2512.74226,1851.49922,1436.65902,564.09325,847.24814,685.9813,618.47671,248.36736,346.01124,271.48509,164.01768,1.58786,287.78485,-247.89172,-86.54013,145.5019,103.59046,44.81714,104.44201,-40.61863,40.74808,4.84438,80.57283,-428.29468,388.71338,-34.86656,-100.49525,25.38209,33.31619,-22.31823,5.83044,-2.13143
2007,42.89422,-13.1096,-26.95995,-21.32812,4.84009,-13.86936,-12.44466,-3.40054,5.39504,5.09211,-0.13876,-6.57814,35.06993,3120.0556,1107.65428,766.09575,893.75036,543.35603,615.68476,629.76179,373.85895,363.85331,208.48721,408.46048,184.01918,74.78523,76.08012,-25.02843,3.87247,59.17693,6.37604,73.23229,-70.32109,-38.14497,26.84971,52.15216,126.24437,97.06624,-156.09924,20.41701,-33.9755,70.57667,-50.88951,3.62663,14.311
2004,53.05937,61.902,27.54731,-7.20694,-0.66552,-32.30752,14.74826,1.55996,16.38132,6.28951,-2.14045,3.49522,6.56151,395.92652,449.024,442.6224,280.99401,252.88938,265.52966,148.07564,234.99523,119.57625,128.52226,199.91772,3.77891,-104.14182,-115.68592,1.52392,30.9953,-22.43311,14.93781,24.89817,50.30034,-23.8961,33.62369,-1.56153,-18.44181,63.07801,-113.80818,-29.17497,17.53859,86.19898,-22.27158,-11.54391,-4.17463
2009,46.90652,5.72629,-6.94521,2.17939,15.93775,-11.13549,1.83687,6.06236,-12.03276,3.94745,4.64137,2.6401,41.69528,1801.28808,2743.46338,2464.88766,1420.58782,1307.3456,1215.09117,661.94962,297.61549,381.11897,490.48953,423.71792,6.86254,566.29718,-124.6627,-233.62585,-117.12515,-39.43751,-19.62399,33.09887,-28.67041,1.2347,-24.48615,177.72209,-369.0125,477.10246,-183.76055,128.92857,22.48571,84.13469,-123.39058,-1.98295,-14.46661
1989,46.42836,21.84697,31.86585,1.78459,-3.28008,-13.73611,-3.66947,-5.09563,18.82682,-1.5496,1.82396,5.41522,30.77416,2816.97278,2145.11905,999.39053,986.33125,556.76156,579.53338,325.10823,328.15965,240.48271,182.55269,236.49266,223.70789,1333.60214,105.04396,75.04607,-19.14998,-58.69097,-24.67323,67.00846,42.95212,-30.20802,-4.92967,166.77903,189.71774,-439.76661,-52.14367,178.12018,85.04144,-29.06051,-7.14687,-7.48162,26.7087
